digestive_rate,total_rate,mental_sig,gen_sig,mental_rate,injury_sig,gen_rate,myr_rate,total_fem_rate,total_male_rate,cancer_sig,ren_rate,ren_sig,rsp_sig,ton_rate,injury_rate,total_male_sig,can_rate,area_code,infc_rate,myr_sig,infc_sig,digestive_sig,rsp_rate,total_sig,total_fem_sig,ton_sig,crc_sig,msc_sig,msc_rate,crc_rate
3759.931194,36631.8267,3,3,null,3,2109.536946,1545.975634,1,3,3,null,3,3,346.5513656,2734.556798,32881.32424,2801.134852,56230,403.7835685,3,2,1,1847.749597,1,39981.03786,2,2,2,3146.975259,2032.197033
3226.740405,33115.30501,3,2,null,3,814.3447006,null,3,3,3,null,3,3,null,null,30365.51018,1958.623627,56300,null,3,3,3,null,3,35856.78407,3,3,2,3962.162725,null
3973.090192,39693.25362,3,3,null,3,1160.700339,null,2,3,3,null,3,3,null,null,34010.2502,2304.401057,56370,null,3,3,3,null,1,46586.45596,3,3,3,2738.770788,null
null,12463.29036,3,3,null,3,null,null,2,3,3,null,3,3,null,null,null,null,56450,null,3,3,3,1184.80025,2,12219.63708,3,3,3,null,null
3489.601083,34744.63335,3,1,null,3,1443.68878,null,3,3,1,null,3,3,null,2455.730494,31942.67815,2053.232653,56790,null,3,3,3,null,3,36702.73005,3,3,2,3276.852485,2065.765527
5588.860612,41500.74826,1,3,2207.729965,1,1814.423283,null,2,1,2,null,3,3,null,1821.624235,36715.67112,4818.030778,56930,809.4514748,3,3,2,1352.530002,2,45220.40147,3,1,2,3970.14862,1445.044505
2273.696405,21379.05752,3,3,null,3,null,null,3,2,3,null,3,3,null,null,16772.72095,null,57000,null,3,3,2,null,2,32461.67562,3,3,3,null,null
4595.487423,45397.80155,2,1,4115.155203,2,2132.743143,1317.878575,2,2,2,11119.73369,2,2,199.094333,3893.28339,46188.97145,3562.218891,57080,856.060629,3,2,2,2113.770861,2,45466.88518,3,1,2,2582.362606,2647.430893
null,39167.14747,3,3,null,3,1676.108108,null,3,1,1,null,3,3,null,null,37945.78553,3660.626405,57140,null,3,3,3,null,1,40401.19927,3,3,2,3218.632968,null
4661.740709,29419.95079,3,2,null,1,1157.814958,null,2,2,2,null,3,3,null,2199.658506,28092.43492,1899.677828,57210,null,3,3,1,null,2,30496.84583,3,3,3,2522.096549,2364.478686
3836.964763,38760.09706,3,2,null,2,2354.430522,856.1822558,2,1,2,59398.64982,2,2,171.2573082,3849.979873,34254.2324,2042.129631,57280,null,3,3,3,3043.412227,2,45342.63469,3,3,2,2985.390949,2650.302272
4073.736456,41766.38358,3,3,null,3,1807.057612,null,2,3,2,null,3,3,null,null,34815.44527,3920.79919,57350,null,3,3,3,null,2,48233.38145,3,3,2,3651.863107,2719.501177
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,57630,null,3,3,3,null,3,null,3,3,3,null,null
3810.916604,34633.65786,2,3,654.441718,3,1853.632545,1480.433577,1,3,3,2197.580168,2,2,227.26571,2842.699856,32142.88654,2461.793011,57700,null,1,3,3,1521.689123,1,36817.41133,3,3,2,2766.751697,2170.199416
2796.896742,24937.25816,3,3,null,3,null,null,2,2,3,null,3,3,null,null,20433.24596,null,57770,null,3,3,1,1052.687857,2,29305.70552,3,3,3,2790.892104,null
4283.22637,35459.21428,2,3,1358.294455,3,1788.805461,1330.116031,3,1,2,9519.982938,2,2,225.0492482,2627.160256,33508.76715,3088.147061,57840,564.4146367,3,3,1,1421.603469,3,37915.81886,3,2,2,2553.74598,2102.291077
4226.174285,37985.30006,3,1,1578.614068,2,1837.245734,1394.555806,2,2,2,8822.664933,2,2,239.2534733,2806.649586,35257.53745,3197.878261,57910,589.3050222,2,1,2,1423.569928,2,40987.49673,3,3,2,2680.949884,2301.212303
4383.603014,34858.69665,3,1,null,3,1489.393821,null,2,1,3,null,3,3,null,2849.636035,35555.23804,2969.984815,58330,null,3,3,3,1488.60152,3,33194.10561,3,3,3,2086.125402,2380.6523
4435.489507,38652.39237,2,2,1077.985873,3,2149.691652,1389.961906,2,2,2,8818.292422,2,2,309.3255047,2712.599003,34923.35027,2895.907107,58760,635.5500891,2,3,2,1579.644378,2,42156.91455,2,2,2,2784.324109,2503.896828
4378.273055,41613.05201,3,3,1143.010852,3,1821.44924,null,2,2,2,null,3,3,null,2983.932298,38661.61535,3505.726842,58820,null,3,3,3,1594.192957,2,44187.30968,3,3,2,3468.924994,2319.517032
3825.734924,24972.05748,3,3,null,3,1047.488855,null,2,2,1,10314.5916,2,3,null,null,21329.27363,1583.263299,58890,null,3,3,3,null,2,28432.4453,3,3,1,3344.936921,null
null,null,null,null,null,null,null,853.9724523,null,null,null,null,null,null,185.8411294,null,null,null,65810,null,3,null,null,null,null,null,3,null,null,null,null
null,null,null,null,null,null,null,983.9855932,null,null,null,null,null,null,141.3404547,null,null,null,72300,null,3,null,null,null,null,null,2,null,null,null,null
null,53037.64128,3,3,null,3,null,null,2,1,3,null,3,3,null,3625.483345,39989.85857,null,58400,null,3,3,3,null,2,68335.97609,3,3,2,4144.527377,2220.092279
null,16775.34748,3,3,null,3,null,null,3,3,3,19448.66495,2,3,null,null,null,null,59250,null,3,3,3,null,2,null,3,3,3,null,null
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,58470,null,3,3,3,null,3,null,3,3,3,null,null
3153.513717,26954.48711,2,2,1191.739199,2,1546.293268,968.3731097,2,2,2,10502.43312,2,2,162.6965997,1996.089086,26947.80342,2098.52042,58510,479.6709627,3,2,2,1204.920623,2,27725.04339,1,2,2,1888.472602,1495.124785
4625.878083,42106.95523,3,3,null,3,2415.746589,null,3,3,3,null,3,3,null,null,38257.86316,2833.68081,59330,null,3,3,3,null,2,45595.22532,3,3,3,3261.483405,null
4842.683838,33974.35314,3,3,null,3,1732.060714,null,3,3,2,null,3,3,null,null,31466.4808,4500.624568,58540,null,3,3,3,1613.341242,3,36479.64408,3,3,3,2597.58731,1307.956173
4163.551551,58954.68327,3,2,null,2,2521.571838,2078.187049,2,2,2,4507.905666,2,3,287.8570837,8157.178543,55551.56138,4379.329447,59340,null,2,3,3,null,2,62471.5708,3,2,2,2733.789914,3818.746139
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,59350,null,3,3,3,null,3,null,3,3,3,null,null
null,null,null,null,null,null,null,517.6329658,null,null,null,null,null,null,104.3144912,null,null,null,71000,null,2,null,null,null,null,null,2,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,71300,null,3,null,null,null,null,null,3,null,null,null,null
2725.950294,26092.51802,2,2,1773.095973,2,1117.529112,1791.745432,2,2,3,7287.38471,2,2,205.7046788,1902.587221,25739.98709,2488.425951,58570,440.0539133,2,2,2,951.9101557,2,26913.76511,3,2,2,1617.457681,1661.810141
4293.334698,38270.12827,3,3,null,3,1714.911543,null,3,3,3,null,3,3,null,null,35590.77591,2548.871564,58610,null,3,3,3,null,1,40309.43644,3,3,3,2743.422426,2177.881497
2329.743363,18421.82209,3,3,null,3,null,null,2,2,3,null,3,3,null,null,15297.4986,null,58680,null,3,3,3,null,2,21533.47749,3,3,3,null,null
null,null,3,3,null,3,null,null,3,3,3,null,3,3,null,null,null,null,59030,null,3,3,3,null,3,null,3,3,3,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,60210,null,3,null,null,null,null,null,3,null,null,null,null
null,null,null,null,null,null,null,986.4021716,null,null,null,null,null,null,246.7908398,null,null,null,60410,null,3,null,null,null,null,null,3,null,null,null,null
null,null,null,null,null,null,null,1002.001713,null,null,null,null,null,null,189.9846007,null,null,null,60610,null,3,null,null,null,null,null,3,null,null,null,null
null,37561.13161,3,3,null,3,null,null,1,3,3,null,3,3,null,null,29340.70081,3329.478469,59100,null,3,3,3,null,3,46298.79366,3,2,1,3308.581333,4359.990604
null,null,null,null,null,null,null,717.1975959,null,null,null,null,null,null,124.8914337,null,null,null,60810,null,3,null,null,null,null,null,2,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,61010,null,3,null,null,null,null,null,3,null,null,null,null
3816.211231,33496.32824,3,3,null,3,1540.376025,null,3,3,3,null,3,3,null,null,31259.06959,1679.216345,59170,null,3,3,3,null,3,36139.92197,3,3,2,3410.18803,null
5710.972854,41206.5867,3,1,null,2,1078.434633,null,2,3,3,19736.49963,2,3,null,4360.26429,35212.2449,2582.603229,59310,839.7706717,3,3,2,null,2,47653.5224,3,3,3,2265.238667,1811.839671
null,42430.24934,3,3,null,3,null,null,3,3,3,null,3,3,null,null,35154.08069,null,59320,null,3,3,3,null,1,null,3,3,3,null,3486.734178
2662.367434,25941.40053,3,3,null,3,2124.11891,null,1,2,3,null,3,3,null,null,21640.47599,2215.444063,59360,null,3,3,2,null,2,32851.62877,3,3,3,1866.825226,null
3870.862454,37896.05652,3,3,null,1,1675.289569,3348.561315,3,3,2,1013.992084,2,3,429.0426278,3351.307915,34691.05789,3556.371722,59370,null,2,3,3,1409.680271,1,40706.77447,1,2,3,2087.283054,1729.197951
null,null,null,null,null,null,null,867.1002289,null,null,null,null,null,null,177.7914946,null,null,null,70200,null,3,null,null,null,null,null,3,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70420,null,3,null,null,null,null,null,3,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70540,null,3,null,null,null,null,null,3,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70620,null,3,null,null,null,null,null,3,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70700,null,3,null,null,null,null,null,3,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72330,null,3,null,null,null,null,null,3,null,null,null,null
null,null,null,null,null,null,null,1210.160011,null,null,null,null,null,null,156.0915539,null,null,null,72800,null,3,null,null,null,null,null,2,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,73600,null,3,null,null,null,null,null,3,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,74050,null,3,null,null,null,null,null,3,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,74500,null,3,null,null,null,null,null,3,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,74560,null,3,null,null,null,null,null,3,null,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,74660,null,3,null,null,null,null,null,3,null,null,null,null
null,null,null,null,null,null,null,823.9380088,null,null,null,null,null,null,118.9593649,null,null,null,79399,null,3,null,null,null,null,null,1,null,null,null,null
null,null,null,null,null,null,null,1232.187871,null,null,null,null,null,null,273.3893307,null,null,null,89399,null,2,null,null,null,null,null,2,null,null,null,null
